Date,Open,High,Low,Close,Adj Close,Volume
2020-04-21,647.0,665.739990234375,556.010009765625,585.0,585.0,11050700
2020-04-22,615.989990234375,635.0,603.2000122070312,626.5599975585938,626.5599975585938,5024100
2020-04-23,631.2999877929688,639.8400268554688,610.3900146484375,620.489990234375,620.489990234375,4383900
2020-04-24,624.0,651.989990234375,605.5999755859375,643.1900024414062,643.1900024414062,5445600
2020-04-27,662.5999755859375,662.5999755859375,623.0399780273438,628.5800170898438,628.5800170898438,4030000
2020-04-28,634.0,639.760009765625,610.0999755859375,633.6500244140625,633.6500244140625,3685700
2020-04-29,637.0,645.5499877929688,621.1300048828125,639.989990234375,639.989990234375,2403900
2020-04-30,625.0,645.97998046875,623.0,632.2899780273438,632.2899780273438,2446000
2020-05-01,615.0,627.8599853515625,595.030029296875,613.6400146484375,613.6400146484375,2521200
2020-05-04,620.6400146484375,658.9000244140625,617.010009765625,658.8900146484375,658.8900146484375,2759800
2020-05-05,670.0,704.6900024414062,662.0,686.1099853515625,686.1099853515625,5143700
2020-05-06,672.8800048828125,739.239990234375,669.0,733.530029296875,733.530029296875,6925200
2020-05-07,719.9400024414062,738.7100219726562,715.0,722.760009765625,722.760009765625,4603400
2020-05-08,705.5499877929688,721.0,703.0,708.969970703125,708.969970703125,4078700
2020-05-11,706.9600219726562,752.5,703.780029296875,750.3400268554688,750.3400268554688,3673800
2020-05-12,769.0,770.9500122070312,733.9500122070312,742.280029296875,742.280029296875,3696100
2020-05-13,750.0,768.5900268554688,717.2899780273438,754.3800048828125,754.3800048828125,4369600
2020-05-14,749.8900146484375,758.0900268554688,733.0,754.2899780273438,754.2899780273438,2847500
2020-05-15,754.2999877929688,774.7899780273438,751.25,767.0,767.0,3023500
2020-05-18,770.0,770.72998046875,733.0,738.02001953125,738.02001953125,3667400
2020-05-19,745.4199829101562,765.0,713.1900024414062,753.010009765625,753.010009765625,5264400
2020-05-20,768.0,778.0,751.739990234375,778.0,778.0,3239000
2020-05-21,791.8599853515625,809.8699951171875,782.0700073242188,802.3499755859375,802.3499755859375,4136500
2020-05-22,804.6300048828125,826.3800048828125,793.6400146484375,825.1699829101562,825.1699829101562,2773600
2020-05-26,842.0,844.0,742.3699951171875,767.8900146484375,767.8900146484375,6465100
2020-05-27,755.010009765625,757.0,685.0,750.0,750.0,6859600
2020-05-28,728.010009765625,770.4000244140625,727.8250122070312,744.4299926757812,744.4299926757812,3753000
2020-05-29,756.1500244140625,769.3900146484375,738.0,757.7999877929688,757.7999877929688,3302600
2020-06-01,754.719970703125,759.25,739.52001953125,758.0,758.0,1843300
2020-06-02,764.4299926757812,784.2999877929688,744.0,779.5,779.5,2664400
2020-06-03,777.9299926757812,779.0800170898438,758.3790283203125,762.02001953125,762.02001953125,1892000
2020-06-04,763.9099731445312,777.219970703125,726.0349731445312,735.1900024414062,735.1900024414062,2767200
2020-06-05,721.0999755859375,740.8599853515625,702.02001953125,727.77001953125,727.77001953125,2477300
2020-06-08,715.0,731.1500244140625,708.010009765625,730.6699829101562,730.6699829101562,1889500
2020-06-09,743.9099731445312,754.7999877929688,733.25,741.7000122070312,741.7000122070312,1517000
2020-06-10,757.0,758.5,732.510009765625,743.6400146484375,743.6400146484375,1492100
2020-06-11,733.3400268554688,765.52001953125,724.0,725.1199951171875,725.1199951171875,2288000
2020-06-12,739.3400268554688,745.0,713.22998046875,742.5800170898438,742.5800170898438,2123300
2020-06-15,777.0,807.3900146484375,769.864990234375,805.469970703125,805.469970703125,4060700
2020-06-16,809.0,816.780029296875,787.5,805.760009765625,805.760009765625,2638800
2020-06-17,813.0,827.4940185546875,810.5900268554688,817.3599853515625,817.3599853515625,1843100
2020-06-18,832.5,869.7000122070312,830.5,863.5599975585938,863.5599975585938,3085800
2020-06-19,876.0,895.5599975585938,866.0,881.0,881.0,4020300
2020-06-22,895.1199951171875,909.8699951171875,892.1099853515625,904.8099975585938,904.8099975585938,2395600
2020-06-23,919.1900024414062,928.0,907.260009765625,911.3400268554688,911.3400268554688,2430400
2020-06-24,910.010009765625,924.0,868.0,897.0,897.0,3420000
2020-06-25,886.5599975585938,917.5999755859375,873.2449951171875,916.3200073242188,916.3200073242188,2419200
2020-06-26,916.0,927.0449829101562,894.0,910.0,910.0,2720800
2020-06-29,913.989990234375,923.0,876.4299926757812,922.4199829101562,922.4199829101562,2740500
2020-06-30,925.5,958.760009765625,922.0,949.2000122070312,949.2000122070312,2749100
2020-07-01,948.010009765625,1017.8900146484375,948.010009765625,1016.6400146484375,1016.6400146484375,3448300
2020-07-02,1034.989990234375,1059.43994140625,1022.0,1029.969970703125,1029.969970703125,3459400
2020-07-06,1052.489990234375,1059.0,983.6480102539062,986.77001953125,986.77001953125,4350700
2020-07-07,985.0,1040.0,973.0,1013.989990234375,1013.989990234375,3290900
2020-07-08,1027.260009765625,1035.302001953125,1002.5449829101562,1017.2999877929688,1017.2999877929688,2057200
2020-07-09,1025.010009765625,1052.25,1012.9400024414062,1040.02001953125,1040.02001953125,2865300
2020-07-10,1040.02001953125,1044.8499755859375,1018.1300048828125,1031.8599853515625,1031.8599853515625,1708400
2020-07-13,1043.0,1074.9759521484375,935.1400146484375,968.75,968.75,3900900
2020-07-14,970.0,998.0,901.739990234375,974.4099731445312,974.4099731445312,3591500
2020-07-15,974.0,980.0,934.0,959.4500122070312,959.4500122070312,2338500
2020-07-16,942.010009765625,952.8209838867188,915.4000244140625,925.489990234375,925.489990234375,2086100
2020-07-17,932.2000122070312,940.969970703125,906.0499877929688,928.1300048828125,928.1300048828125,2039800
2020-07-20,929.0,1011.8099975585938,918.2100219726562,1009.3900146484375,1009.3900146484375,3161500
2020-07-21,1022.219970703125,1024.97998046875,948.2100219726562,952.8300170898438,952.8300170898438,3032600
2020-07-22,964.72998046875,980.5700073242188,940.0,957.3300170898438,957.3300170898438,2182100
2020-07-23,966.8200073242188,979.989990234375,911.1199951171875,928.4099731445312,928.4099731445312,3017300
2020-07-24,906.0,941.8400268554688,883.1799926757812,929.8099975585938,929.8099975585938,2418800
2020-07-27,947.5700073242188,977.4600219726562,935.1400146484375,976.3900146484375,976.3900146484375,2689900
2020-07-28,1007.0900268554688,1014.905029296875,975.1699829101562,985.0,985.0,3847400
2020-07-29,1107.3800048828125,1107.9200439453125,1038.0,1053.5899658203125,1053.5899658203125,6492300
2020-07-30,1048.300048828125,1062.1300048828125,1003.0050048828125,1048.8399658203125,1048.8399658203125,2783900
2020-07-31,1065.0,1067.677001953125,1012.1099853515625,1024.0,1024.0,2332500
2020-08-03,1032.0,1089.25,1028.9599609375,1083.050048828125,1083.050048828125,2646600
2020-08-04,1074.010009765625,1082.8780517578125,1054.0,1080.0,1080.0,1618400
2020-08-05,1078.989990234375,1105.0,1070.1099853515625,1094.6500244140625,1094.6500244140625,1551600
2020-08-06,1093.300048828125,1099.7099609375,1068.7569580078125,1088.1300048828125,1088.1300048828125,1287200
2020-08-07,1080.0,1092.8699951171875,1030.27197265625,1053.1199951171875,1053.1199951171875,1634500
2020-08-10,1055.0,1064.0,987.4099731445312,1005.5599975585938,1005.5599975585938,2405200
2020-08-11,999.5900268554688,1015.0,964.739990234375,971.989990234375,971.989990234375,2270900
2020-08-12,983.9299926757812,1007.8599853515625,980.0,991.0,991.0,1703900
2020-08-13,1005.0,1023.9749755859375,987.0,999.9000244140625,999.9000244140625,1401800
2020-08-14,1002.2999877929688,1007.0,978.5,987.9000244140625,987.9000244140625,1599100
2020-08-17,999.0,1019.6400146484375,995.5139770507812,1012.9600219726562,1012.9600219726562,1269100
2020-08-18,1021.0,1026.97998046875,993.1699829101562,1024.7099609375,1024.7099609375,1287600
2020-08-19,1021.989990234375,1042.9599609375,1003.0,1009.1099853515625,1009.1099853515625,1232200
2020-08-20,1004.0999755859375,1043.5999755859375,999.1890258789062,1039.6199951171875,1039.6199951171875,1332400
2020-08-21,1036.02001953125,1046.97998046875,1015.0,1021.1199951171875,1021.1199951171875,1287400
2020-08-24,1032.0,1033.8310546875,988.8800048828125,999.3200073242188,999.3200073242188,1820700
2020-08-25,991.0,1038.800048828125,991.0,1037.18994140625,1037.18994140625,1691900
2020-08-26,1049.0,1115.989990234375,1046.2099609375,1089.3299560546875,1089.3299560546875,2806800
2020-08-27,1081.77001953125,1089.3299560546875,1049.3299560546875,1053.5,1053.5,1553700
2020-08-28,1067.050048828125,1079.02001953125,1039.449951171875,1042.06005859375,1042.06005859375,1337500
2020-08-31,1048.510009765625,1073.9200439453125,1035.0,1066.4200439453125,1066.4200439453125,1126400
2020-09-01,1075.0,1146.9100341796875,1073.93994140625,1134.3199462890625,1134.3199462890625,2082700
2020-09-02,1142.0,1145.0,1062.5,1074.5899658203125,1074.5899658203125,2706500
2020-09-03,1044.3599853515625,1058.699951171875,993.8599853515625,1015.7000122070312,1015.7000122070312,2931700
