Date,Open,High,Low,Close,Adj Close,Volume
2020-04-21,45.880001068115234,46.900001525878906,44.2599983215332,45.380001068115234,42.58448791503906,26863700
2020-04-22,46.04999923706055,46.150001525878906,45.5,45.68000030517578,42.86600875854492,15811600
2020-04-23,45.95000076293945,46.099998474121094,44.970001220703125,45.06999969482422,42.293582916259766,17668200
2020-04-24,45.5,45.75,45.119998931884766,45.43000030517578,42.631404876708984,15175000
2020-04-27,46.0,46.97999954223633,45.709999084472656,46.779998779296875,43.89824295043945,19175500
2020-04-28,47.900001525878906,48.0,46.56999969482422,46.7400016784668,43.86071014404297,17246700
2020-04-29,47.27000045776367,47.86000061035156,46.880001068115234,47.119998931884766,44.21730041503906,15780000
2020-04-30,47.0,47.0,45.70000076293945,45.88999938964844,43.06306838989258,20801100
2020-05-01,45.619998931884766,46.38999938964844,45.209999084472656,45.599998474121094,42.79092788696289,14290400
2020-05-04,45.31999969482422,45.47999954223633,44.599998474121094,45.13999938964844,42.35926818847656,22544200
2020-05-05,45.36000061035156,46.099998474121094,45.150001525878906,45.400001525878906,42.60325622558594,13370500
2020-05-06,45.400001525878906,45.630001068115234,44.720001220703125,44.75,41.99329376220703,11892900
2020-05-07,45.150001525878906,45.2400016784668,44.5,44.599998474121094,41.8525390625,16466000
2020-05-08,45.08000183105469,46.220001220703125,44.880001068115234,46.11000061035156,43.26951217651367,13985100
2020-05-11,45.689998626708984,46.11000061035156,45.52000045776367,45.540000915527344,42.73462677001953,10874600
2020-05-12,45.599998474121094,45.849998474121094,44.79999923706055,44.81999969482422,42.058982849121094,13424400
2020-05-13,44.709999084472656,44.779998779296875,43.52000045776367,43.939998626708984,41.23318862915039,15854800
2020-05-14,43.380001068115234,44.060001373291016,43.22999954223633,43.70000076293945,41.00798034667969,18000800
2020-05-15,43.959999084472656,44.689998626708984,43.20000076293945,43.2599983215332,40.5950813293457,31579400
2020-05-18,44.81999969482422,45.38999938964844,44.130001068115234,44.970001220703125,42.199745178222656,26118500
2020-05-19,45.0099983215332,45.33000183105469,44.25,44.540000915527344,41.796234130859375,17839900
2020-05-20,45.20000076293945,46.16999816894531,45.02000045776367,45.88999938964844,43.06306838989258,22295900
2020-05-21,46.08000183105469,46.09000015258789,45.029998779296875,45.16999816894531,42.38742446899414,13193500
2020-05-22,45.220001220703125,45.310001373291016,44.650001525878906,45.029998779296875,42.256046295166016,13008400
2020-05-26,46.91999816894531,46.93000030517578,45.93000030517578,46.09000015258789,43.25074768066406,22223100
2020-05-27,47.0,47.09000015258789,46.16999816894531,46.72999954223633,43.85132598876953,18447600
2020-05-28,47.29999923706055,47.459999084472656,46.81999969482422,47.09000015258789,44.189151763916016,16230600
2020-05-29,46.68000030517578,47.189998626708984,46.13999938964844,46.68000030517578,43.804405212402344,51125000
2020-06-01,46.65999984741211,47.22999954223633,46.59000015258789,46.9900016784668,44.095306396484375,17010700
2020-06-02,47.15999984741211,47.279998779296875,46.560001373291016,46.900001525878906,44.0108528137207,15255100
2020-06-03,47.27000045776367,48.119998931884766,47.119998931884766,47.900001525878906,44.94924545288086,15508300
2020-06-04,47.939998626708984,48.27000045776367,47.380001068115234,47.91999816894531,44.968013763427734,13604700
2020-06-05,48.540000915527344,49.4900016784668,48.459999084472656,49.09000015258789,46.065940856933594,20504800
2020-06-08,49.540000915527344,49.970001220703125,49.470001220703125,49.849998474121094,46.77912139892578,19896700
2020-06-09,49.59000015258789,49.59000015258789,48.68000030517578,49.0,45.981483459472656,16713700
2020-06-10,49.15999984741211,49.27000045776367,48.56999969482422,48.619998931884766,45.62489318847656,15716600
2020-06-11,47.810001373291016,47.91999816894531,45.459999084472656,45.540000915527344,42.73462677001953,26070400
2020-06-12,46.209999084472656,46.25,45.0099983215332,45.599998474121094,43.179683685302734,21822700
2020-06-15,44.56999969482422,46.45000076293945,44.470001220703125,46.29999923706055,43.842529296875,15622300
2020-06-16,47.560001373291016,47.689998626708984,46.189998626708984,46.77000045776367,44.28758239746094,18803500
2020-06-17,46.779998779296875,47.060001373291016,46.439998626708984,46.58000183105469,44.107669830322266,12602800
2020-06-18,46.29999923706055,47.040000915527344,46.06999969482422,46.9900016784668,44.495906829833984,9380800
2020-06-19,47.77000045776367,47.790000915527344,46.02000045776367,46.02000045776367,43.577392578125,30464600
2020-06-22,46.029998779296875,46.150001525878906,45.380001068115234,45.7400016784668,43.312252044677734,20876200
2020-06-23,46.0,46.290000915527344,45.58000183105469,45.63999938964844,43.21756362915039,14675300
2020-06-24,45.369998931884766,45.439998626708984,44.5,44.650001525878906,42.28010940551758,17631800
2020-06-25,44.470001220703125,44.97999954223633,44.029998779296875,44.93000030517578,42.54524230957031,13829700
2020-06-26,44.91999816894531,45.0099983215332,43.5099983215332,43.56999969482422,41.25742721557617,21955100
2020-06-29,44.0,44.56999969482422,43.54999923706055,44.36000061035156,42.005496978759766,17603900
2020-06-30,44.25,44.83000183105469,44.040000915527344,44.68000030517578,42.30851745605469,23679800
2020-07-01,44.93000030517578,45.529998779296875,44.709999084472656,44.81999969482422,42.441078186035156,14316500
2020-07-02,45.290000915527344,45.43000030517578,44.79999923706055,44.880001068115234,42.497901916503906,15111900
2020-07-06,45.13999938964844,45.27000045776367,44.61000061035156,45.22999954223633,42.82931900024414,15146000
2020-07-07,45.0,45.5,44.79999923706055,45.209999084472656,42.810386657714844,13043600
2020-07-08,45.13999938964844,45.18000030517578,44.470001220703125,45.06999969482422,42.67781448364258,13851200
2020-07-09,45.04999923706055,45.04999923706055,43.83000183105469,43.90999984741211,41.57938766479492,16087100
2020-07-10,43.880001068115234,45.25,43.86000061035156,45.150001525878906,42.75356674194336,15627800
2020-07-13,45.529998779296875,45.68000030517578,44.959999084472656,45.25,42.84825897216797,16705300
2020-07-14,44.90999984741211,45.939998626708984,44.66999816894531,45.869998931884766,43.43535232543945,17080100
2020-07-15,46.29999923706055,47.189998626708984,46.20000076293945,46.400001525878906,43.93722152709961,23738000
2020-07-16,46.2599983215332,46.689998626708984,45.939998626708984,46.150001525878906,43.70049285888672,13306100
2020-07-17,46.470001220703125,46.90999984741211,46.130001068115234,46.81999969482422,44.334930419921875,13899800
2020-07-20,46.720001220703125,46.83000183105469,45.849998474121094,46.119998931884766,43.67208480834961,16633200
2020-07-21,47.52000045776367,47.9900016784668,46.93000030517578,47.20000076293945,44.694759368896484,25681500
2020-07-22,47.93000030517578,48.52000045776367,47.029998779296875,48.47999954223633,45.906822204589844,29831200
2020-07-23,48.470001220703125,48.56999969482422,48.029998779296875,48.279998779296875,45.71743392944336,15935000
2020-07-24,48.400001525878906,48.79999923706055,48.06999969482422,48.4900016784668,45.916297912597656,16196800
2020-07-27,48.18000030517578,48.5099983215332,48.18000030517578,48.47999954223633,45.906822204589844,17346500
2020-07-28,48.34000015258789,49.279998779296875,48.099998474121094,48.18000030517578,45.62274169921875,13872700
