Date,Open,High,Low,Close,Adj Close,Volume
2020-04-21,276.7300109863281,278.0400085449219,272.0199890136719,273.0400085449219,265.24005126953125,126385700
2020-04-22,278.3500061035156,281.0,276.9100036621094,279.1000061035156,271.1269226074219,92951600
2020-04-23,280.489990234375,283.94000244140625,278.75,279.0799865722656,271.10748291015625,104709700
2020-04-24,280.7300109863281,283.70001220703125,278.5,282.9700012207031,274.8863830566406,85063200
2020-04-27,285.1199951171875,288.2699890136719,284.6199951171875,287.04998779296875,278.84979248046875,77896600
2020-04-28,291.0199890136719,291.3999938964844,285.3999938964844,285.7300109863281,277.56756591796875,105270000
2020-04-29,291.5299987792969,294.8800048828125,290.4100036621094,293.2099914550781,284.8338317871094,118745600
2020-04-30,291.7099914550781,293.32000732421875,288.5899963378906,290.4800109863281,282.1818542480469,122901700
2020-05-01,285.30999755859375,290.6600036621094,281.5199890136719,282.7900085449219,274.7115173339844,125180000
2020-05-04,280.739990234375,283.8999938964844,279.1300048828125,283.57000732421875,275.46923828125,80873200
2020-05-05,286.6400146484375,289.25,283.7099914550781,286.19000244140625,278.0143737792969,79569900
2020-05-06,288.0400085449219,288.4599914550781,283.7799987792969,284.25,276.1297912597656,73632600
2020-05-07,287.75,289.7799987792969,287.1300048828125,287.67999267578125,279.4617919921875,75250400
2020-05-08,291.0899963378906,292.95001220703125,289.8599853515625,292.44000244140625,284.0858459472656,76452400
2020-05-11,290.3399963378906,294.0,289.8800048828125,292.5,284.1441345214844,79514200
2020-05-12,293.7900085449219,294.239990234375,286.5199890136719,286.6700134277344,278.480712890625,95870800
2020-05-13,286.05999755859375,287.19000244140625,278.9599914550781,281.6000061035156,273.5555419921875,144721100
2020-05-14,278.95001220703125,285.1099853515625,272.989990234375,284.9700012207031,276.8292541503906,121977900
2020-05-15,282.3699951171875,286.3299865722656,281.3399963378906,286.2799987792969,278.101806640625,111146300
2020-05-18,293.04998779296875,296.75,292.70001220703125,295.0,286.5727233886719,119703800
2020-05-19,294.3500061035156,296.2099914550781,291.95001220703125,291.9700012207031,283.6292724609375,95189300
2020-05-20,295.82000732421875,297.8699951171875,295.57000732421875,296.92999267578125,288.44757080078125,85861700
2020-05-21,296.7900085449219,297.6700134277344,293.69000244140625,294.8800048828125,286.4561462402344,78293900
2020-05-22,294.57000732421875,295.6300048828125,293.2200012207031,295.44000244140625,287.0001220703125,63958200
2020-05-26,301.92999267578125,302.19000244140625,295.4599914550781,299.0799865722656,290.5361633300781,88951400
2020-05-27,302.1199951171875,303.57000732421875,296.8699951171875,303.5299987792969,294.8590087890625,104817400
2020-05-28,304.6499938964844,306.8399963378906,302.239990234375,302.9700012207031,294.3150634765625,90405200
2020-05-29,302.4599914550781,304.9599914550781,299.4700012207031,304.32000732421875,295.62646484375,119090800
2020-06-01,303.6199951171875,306.2099914550781,303.05999755859375,305.54998779296875,296.8213195800781,55758300
2020-06-02,306.54998779296875,308.1300048828125,305.1000061035156,308.0799865722656,299.2790222167969,74267200
2020-06-03,310.239990234375,313.2200012207031,309.94000244140625,312.17999267578125,303.26190185546875,92567600
2020-06-04,311.1099853515625,313.0,309.0799865722656,311.3599853515625,302.46533203125,75794400
2020-06-05,317.2300109863281,321.2699890136719,317.1600036621094,319.3399963378906,310.2174072265625,150524700
2020-06-08,320.2200012207031,323.4100036621094,319.6300048828125,323.20001220703125,313.9671325683594,73641200
2020-06-09,320.29998779296875,323.2799987792969,319.3599853515625,320.7900085449219,311.6259765625,77479200
2020-06-10,321.4200134277344,322.3900146484375,318.2200012207031,319.0,309.8870849609375,95000800
2020-06-11,311.4599914550781,312.1499938964844,300.010009765625,300.6099853515625,292.0224304199219,209243600
2020-06-12,308.239990234375,309.0799865722656,298.6000061035156,304.2099914550781,295.5196228027344,194678900
2020-06-15,298.0199890136719,308.2799987792969,296.739990234375,307.04998779296875,298.27850341796875,135782700
2020-06-16,315.4800109863281,315.6400146484375,307.6700134277344,312.9599914550781,304.0196533203125,137627500
2020-06-17,314.07000732421875,314.3900146484375,310.8599853515625,311.6600036621094,302.75677490234375,83398900
2020-06-18,310.010009765625,312.29998779296875,309.510009765625,311.7799987792969,302.8733825683594,80828700
2020-06-19,314.1700134277344,314.3800048828125,306.5299987792969,308.6400146484375,301.1424560546875,135549600
2020-06-22,307.989990234375,311.04998779296875,306.75,310.6199951171875,303.0743713378906,74649400
2020-06-23,313.489990234375,314.5,311.6099853515625,312.04998779296875,304.4696350097656,68471200
2020-06-24,309.8399963378906,310.510009765625,302.1000061035156,304.0899963378906,296.70294189453125,132813500
2020-06-25,303.4700012207031,307.6400146484375,301.2799987792969,307.3500061035156,299.8837890625,89468000
2020-06-26,306.1600036621094,306.3900146484375,299.4200134277344,300.04998779296875,292.7611083984375,127961000
2020-06-29,301.4100036621094,304.6099853515625,298.92999267578125,304.4599914550781,297.06396484375,79773300
2020-06-30,303.989990234375,310.20001220703125,303.82000732421875,308.3599853515625,300.8692321777344,113394800
2020-07-01,309.57000732421875,311.8900146484375,309.07000732421875,310.5199890136719,302.976806640625,72396500
2020-07-02,314.239990234375,315.70001220703125,311.510009765625,312.2300109863281,304.645263671875,69344200
2020-07-06,316.3699951171875,317.67999267578125,315.55999755859375,317.04998779296875,309.3481140136719,61713800
2020-07-07,315.3800048828125,317.5199890136719,313.3699951171875,313.7799987792969,306.1575927734375,82910000
2020-07-08,314.6099853515625,316.29998779296875,312.70001220703125,316.17999267578125,308.499267578125,54638600
2020-07-09,316.8399963378906,317.1000061035156,310.67999267578125,314.3800048828125,306.74298095703125,83354200
2020-07-10,314.30999755859375,317.8800048828125,312.760009765625,317.5899963378906,309.8750305175781,57550400
2020-07-13,320.1300048828125,322.7099914550781,314.1300048828125,314.8399963378906,307.1918640136719,102997500
2020-07-14,313.29998779296875,319.760009765625,312.0,318.9200134277344,311.1726989746094,93657000
2020-07-15,322.4100036621094,323.0400085449219,319.2699890136719,321.8500061035156,314.03155517578125,87196500
2020-07-16,319.7900085449219,321.2799987792969,319.0899963378906,320.7900085449219,312.997314453125,54622500
2020-07-17,321.8800048828125,322.57000732421875,319.739990234375,321.7200012207031,313.90472412109375,62774900
2020-07-20,321.42999267578125,325.1300048828125,320.6199951171875,324.32000732421875,316.44158935546875,56308800
2020-07-21,326.45001220703125,326.92999267578125,323.94000244140625,325.010009765625,317.11480712890625,57292200
2020-07-22,324.6199951171875,327.20001220703125,324.5,326.8599853515625,318.9197692871094,57792900
2020-07-23,326.4700012207031,327.2300109863281,321.4800109863281,322.9599914550781,315.1145324707031,75738000
2020-07-24,320.95001220703125,321.989990234375,319.25,320.8800048828125,313.0851135253906,73766600
2020-07-27,321.6300048828125,323.4100036621094,320.7699890136719,323.2200012207031,315.3682861328125,48293000
2020-07-28,322.42999267578125,323.6400146484375,320.8500061035156,321.1700134277344,313.36810302734375,57495000
2020-07-29,322.1199951171875,325.7300109863281,322.0799865722656,325.1199951171875,317.22210693359375,48454200
2020-07-30,321.8999938964844,324.4100036621094,319.6400146484375,323.9599914550781,316.0903015136719,61861700
2020-07-31,325.8999938964844,326.6300048828125,321.3299865722656,326.5199890136719,318.58807373046875,84986800
2020-08-03,328.32000732421875,329.6199951171875,327.7300109863281,328.7900085449219,320.8030090332031,53077900
2020-08-04,327.8599853515625,330.05999755859375,327.8599853515625,330.05999755859375,322.0421142578125,41917900
2020-08-05,331.4700012207031,332.3900146484375,331.17999267578125,332.1099853515625,324.0423278808594,42697700
2020-08-06,331.4800109863281,334.4599914550781,331.1300048828125,334.3299865722656,326.20831298828125,43679400
2020-08-07,333.2799987792969,334.8800048828125,332.29998779296875,334.57000732421875,326.4425354003906,57308300
2020-08-10,335.05999755859375,335.7699890136719,332.9599914550781,335.57000732421875,327.41827392578125,44282100
2020-08-11,336.8500061035156,337.5400085449219,332.010009765625,332.79998779296875,324.7155456542969,69601100
2020-08-12,335.44000244140625,338.2799987792969,335.4100036621094,337.44000244140625,329.24285888671875,53774400
2020-08-13,336.6099853515625,338.25,335.8299865722656,336.8299865722656,328.6476135253906,41816100
2020-08-14,336.4100036621094,337.4200134277344,335.6199951171875,336.8399963378906,328.6573791503906,47260400
2020-08-17,337.94000244140625,338.3399963378906,336.8500061035156,337.9100036621094,329.701416015625,35481000
2020-08-18,338.3399963378906,339.1000061035156,336.6099853515625,338.6400146484375,330.4137268066406,38733900
2020-08-19,339.04998779296875,339.6099853515625,336.6199951171875,337.2300109863281,329.0379638671875,68054200
2020-08-20,335.3599853515625,338.79998779296875,335.2200012207031,338.2799987792969,330.0624694824219,42207800
2020-08-21,337.9200134277344,339.7200012207031,337.54998779296875,339.4800109863281,331.2333068847656,55106600
2020-08-24,342.1199951171875,343.0,339.45001220703125,342.9200134277344,334.5897216796875,48588700
2020-08-25,343.5299987792969,344.2099914550781,342.2699890136719,344.1199951171875,335.76055908203125,38463400
2020-08-26,344.760009765625,347.8599853515625,344.1700134277344,347.57000732421875,339.12677001953125,50790200
2020-08-27,348.510009765625,349.8999938964844,346.5299987792969,348.3299865722656,339.8682861328125,58034100
2020-08-28,349.44000244140625,350.7200012207031,348.1499938964844,350.5799865722656,342.0635986328125,48588900
2020-08-31,350.3500061035156,351.29998779296875,349.05999755859375,349.30999755859375,340.824462890625,66099200
2020-09-01,350.2099914550781,352.7099914550781,349.239990234375,352.6000061035156,344.0345764160156,54908700
2020-09-02,354.6700134277344,358.75,353.42999267578125,357.70001220703125,349.01068115234375,69540000
2020-09-03,355.8699951171875,356.3800048828125,342.5899963378906,345.3900146484375,336.9997253417969,148011100
2020-09-04,346.1300048828125,347.8299865722656,334.8699951171875,342.57000732421875,334.24822998046875,139156300
2020-09-08,336.7099914550781,342.6400146484375,332.8800048828125,333.2099914550781,325.1156005859375,114465300
2020-09-09,337.54998779296875,342.4599914550781,336.6099853515625,339.7900085449219,331.5357360839844,91462300
2020-09-10,341.82000732421875,342.5299987792969,332.8500061035156,333.8900146484375,325.77911376953125,90569500
2020-09-11,335.82000732421875,336.9700012207031,331.0,334.05999755859375,325.9449768066406,84680200
2020-09-14,337.489990234375,340.3800048828125,334.2200012207031,338.4599914550781,330.238037109375,65605700
2020-09-15,341.1199951171875,342.0199890136719,338.4700012207031,340.1700134277344,331.90655517578125,52920900
2020-09-16,341.510009765625,343.05999755859375,338.5199890136719,338.82000732421875,330.5893249511719,82096000
2020-09-17,333.55999755859375,337.70001220703125,332.989990234375,335.8399963378906,327.6817321777344,91523300
2020-09-18,335.3699951171875,335.489990234375,327.9700012207031,330.6499938964844,323.9092102050781,105877900
2020-09-21,325.70001220703125,327.1300048828125,321.7300109863281,326.9700012207031,320.30419921875,99450800
2020-09-22,328.57000732421875,330.8999938964844,325.8599853515625,330.29998779296875,323.5662841796875,63612100
2020-09-23,330.8999938964844,331.20001220703125,322.1000061035156,322.6400146484375,316.0625,93112200
2020-09-24,321.2200012207031,326.79998779296875,319.79998779296875,323.5,316.9049377441406,76681300
2020-09-25,322.5799865722656,329.5799865722656,321.6400146484375,328.7300109863281,322.02838134765625,71069400
2020-09-28,333.2200012207031,334.9599914550781,332.1499938964844,334.19000244140625,327.3770751953125,64584600
2020-09-29,333.9700012207031,334.7699890136719,331.6199951171875,332.3699951171875,325.5941162109375,51304000
2020-09-30,333.0899963378906,338.2900085449219,332.8800048828125,334.8900146484375,328.06280517578125,104081100
2020-10-01,337.69000244140625,338.739990234375,335.010009765625,337.0400085449219,330.1689453125,88698700
2020-10-02,331.70001220703125,337.010009765625,331.19000244140625,333.8399963378906,327.0341491699219,89431100
2020-10-05,336.05999755859375,339.9599914550781,336.010009765625,339.760009765625,332.83349609375,45713100
2020-10-06,339.9100036621094,342.1700134277344,334.3800048828125,334.92999267578125,328.1019287109375,90128900
2020-10-07,338.1199951171875,341.6300048828125,338.0899963378906,340.760009765625,333.8131103515625,56999600
2020-10-08,342.8500061035156,343.8500061035156,341.8599853515625,343.7799987792969,336.771484375,45242500
2020-10-09,345.55999755859375,347.3500061035156,344.8900146484375,346.8500061035156,339.7789306640625,59528600
2020-10-12,349.5899963378906,354.0199890136719,349.05999755859375,352.42999267578125,345.2452392578125,80388500
2020-10-13,352.2799987792969,352.4700012207031,349.0899963378906,350.1300048828125,342.9920959472656,73255500
2020-10-14,350.75,351.92999267578125,347.1400146484375,347.92999267578125,340.8369140625,57727900
2020-10-15,343.7099914550781,348.0199890136719,343.1300048828125,347.5,340.4156799316406,60357700
2020-10-16,348.9599914550781,350.75,347.1000061035156,347.2900085449219,340.2099609375,89501900
2020-10-19,348.6499938964844,349.3299865722656,341.0400085449219,342.010009765625,335.0376281738281,68425600
2020-10-20,343.4599914550781,346.8800048828125,342.6400146484375,343.3800048828125,336.37969970703125,60051900
2020-10-21,343.3299865722656,345.6700134277344,342.3999938964844,342.7300109863281,335.74298095703125,63575000
2020-10-22,342.9599914550781,345.239990234375,340.6499938964844,344.6099853515625,337.5845947265625,55399300
2020-10-23,345.92999267578125,345.989990234375,343.1300048828125,345.7799987792969,338.73077392578125,49143900
2020-10-26,342.1300048828125,342.9800109863281,335.6199951171875,339.3900146484375,332.4710388183594,91473000
2020-10-27,339.760009765625,340.1199951171875,337.989990234375,338.2200012207031,331.32489013671875,65994100
2020-10-28,332.1000061035156,338.25,326.1300048828125,326.6600036621094,320.00054931640625,127094300
2020-10-29,326.9100036621094,333.3999938964844,325.0899963378906,329.9800109863281,323.2528991699219,90597700
2020-10-30,328.2799987792969,329.69000244140625,322.6000061035156,326.5400085449219,319.88299560546875,120287300
2020-11-02,330.20001220703125,332.3599853515625,327.239990234375,330.20001220703125,323.4684143066406,86068300
2020-11-03,333.69000244140625,338.25,330.2900085449219,336.0299987792969,329.1795349121094,93294200
2020-11-04,340.8599853515625,347.94000244140625,339.5899963378906,343.5400085449219,336.53643798828125,126959700
2020-11-05,349.239990234375,352.19000244140625,348.8599853515625,350.239990234375,343.0998229980469,82039700
2020-11-06,349.92999267578125,351.510009765625,347.6499938964844,350.1600036621094,343.021484375,74973000
2020-11-09,363.9700012207031,364.3800048828125,354.05999755859375,354.55999755859375,347.3317565917969,172304200
2020-11-10,353.489990234375,355.17999267578125,350.510009765625,354.0400085449219,346.8223571777344,85552000
2020-11-11,356.3999938964844,357.55999755859375,355.05999755859375,356.6700134277344,349.3987731933594,58649000
2020-11-12,355.5799865722656,356.7200012207031,351.260009765625,353.2099914550781,346.00927734375,67546200
2020-11-13,355.2699890136719,358.8999938964844,354.7099914550781,358.1000061035156,350.7995910644531,62892200
2020-11-16,360.9800109863281,362.7799987792969,359.5899963378906,362.57000732421875,355.1784973144531,74541100
2020-11-17,359.9700012207031,361.9200134277344,358.3399963378906,360.6199951171875,353.2681884765625,66111000
2020-11-18,360.9100036621094,361.5,356.239990234375,356.2799987792969,349.0167236328125,70591300
2020-11-19,355.6000061035156,358.17999267578125,354.1499938964844,357.7799987792969,350.4861145019531,59940900
2020-11-20,357.5,357.7200012207031,355.25,355.3299865722656,348.0860595703125,70417300
2020-11-23,357.2799987792969,358.82000732421875,354.8699951171875,357.4599914550781,350.1726379394531,63230600
2020-11-24,360.2099914550781,363.80999755859375,359.2900085449219,363.2200012207031,355.81524658203125,62415900
2020-11-25,363.1300048828125,363.1600036621094,361.4800109863281,362.6600036621094,355.2666320800781,45330900
2020-11-27,363.8399963378906,364.17999267578125,362.5799865722656,363.6700134277344,356.25604248046875,28514100
2020-11-30,362.8299865722656,363.1199951171875,359.1700134277344,362.05999755859375,354.67889404296875,83872700
2020-12-01,365.57000732421875,367.67999267578125,364.92999267578125,366.0199890136719,358.55810546875,74231400
2020-12-02,364.82000732421875,366.9599914550781,364.20001220703125,366.7900085449219,359.31243896484375,45927000
2020-12-03,366.67999267578125,368.19000244140625,365.5,366.69000244140625,359.2145080566406,62882000
2020-12-04,367.32000732421875,369.8500061035156,367.2200012207031,369.8500061035156,362.31005859375,50749900
2020-12-07,369.0199890136719,369.6199951171875,367.7200012207031,369.0899963378906,361.5655517578125,48944300
2020-12-08,367.7200012207031,370.7799987792969,367.6700134277344,370.1700134277344,362.62353515625,42458900
2020-12-09,370.8800048828125,371.04998779296875,365.95001220703125,366.8500061035156,359.3712158203125,74098300
2020-12-10,365.3699951171875,367.8599853515625,364.42999267578125,366.7300109863281,359.253662109375,57735400
2020-12-11,364.8999938964844,366.739990234375,363.260009765625,366.29998779296875,358.8324279785156,57698600
2020-12-14,368.6400146484375,369.79998779296875,364.4700012207031,364.6600036621094,357.2258605957031,69216200
2020-12-15,367.3999938964844,369.5899963378906,365.9200134277344,369.5899963378906,362.05535888671875,63865300
2020-12-16,369.82000732421875,371.1600036621094,368.8699951171875,370.1700134277344,362.62353515625,58420500
2020-12-17,371.94000244140625,372.4599914550781,371.04998779296875,372.239990234375,364.65130615234375,64119500
2020-12-18,370.9700012207031,371.1499938964844,367.0199890136719,369.17999267578125,363.1953125,136542300
2020-12-21,364.9700012207031,378.4599914550781,362.0299987792969,367.8599853515625,361.896728515625,96386700
2020-12-22,368.2099914550781,368.3299865722656,366.0299987792969,367.239990234375,361.2867736816406,47949000
2020-12-23,368.2799987792969,369.6199951171875,367.2200012207031,367.57000732421875,361.6114196777344,46201400
2020-12-24,368.0799865722656,369.0299987792969,367.45001220703125,369.0,363.0182189941406,26457900
2020-12-28,371.739990234375,372.5899963378906,371.07000732421875,372.1700134277344,366.1368713378906,39000400
2020-12-29,373.80999755859375,374.0,370.8299865722656,371.4599914550781,365.4383239746094,53680500
2020-12-30,372.3399963378906,373.1000061035156,371.57000732421875,371.989990234375,365.9597473144531,49455300
2020-12-31,371.7799987792969,374.6600036621094,371.2300109863281,373.8800048828125,367.8191223144531,78520700
2021-01-04,375.30999755859375,375.45001220703125,364.82000732421875,368.7900085449219,362.8116455078125,110210800
2021-01-05,368.1000061035156,372.5,368.04998779296875,371.3299865722656,365.31048583984375,66426200
2021-01-06,369.7099914550781,376.9800109863281,369.1199951171875,373.54998779296875,367.49444580078125,107997700
2021-01-07,376.1000061035156,379.8999938964844,375.9100036621094,379.1000061035156,372.9544982910156,68766800
2021-01-08,380.5899963378906,381.489990234375,377.1000061035156,381.260009765625,375.07952880859375,71677200
2021-01-11,377.8500061035156,380.5799865722656,377.7200012207031,378.69000244140625,372.5511779785156,51034700
2021-01-12,378.8900146484375,379.8599853515625,376.3599853515625,378.7699890136719,372.6298522949219,52547700
2021-01-13,378.69000244140625,380.8599853515625,377.8500061035156,379.7900085449219,373.63336181640625,45303600
